# timestamp tx ty tz qx qy qz qw
1679941034.476000 -23.977509 -5.417283 0.967741 -0.142217 -0.098012 -0.040980 0.984118
1679941034.540000 -24.003601 -5.592206 -0.016495 -0.140160 -0.097111 -0.037223 0.984652
1679941034.640000 -23.946126 -5.900090 -0.966181 -0.138517 -0.093936 -0.034699 0.985284
1679941034.740000 -24.943665 -5.954871 -0.922431 -0.141230 -0.073264 -0.037822 0.986537
1679941034.810000 -25.889202 -5.631861 -0.882127 -0.137976 -0.059383 -0.043120 0.987713
1679941034.907000 -26.826940 -5.829588 -1.167698 -0.133182 -0.042201 -0.049524 0.988954
1679941035.176000 -26.952338 -5.676803 -0.187427 -0.133612 -0.043022 -0.046192 0.989021
1679941035.274000 -26.901671 -5.966290 -1.143267 -0.134702 -0.042008 -0.042576 0.989079
1679941035.409000 -27.046999 -6.156656 -2.114164 -0.135286 -0.038468 -0.040205 0.989243
1679941035.474000 -27.370592 -6.087430 -1.170503 -0.136458 -0.036944 -0.039248 0.989178
1679941035.509000 -27.445483 -6.121446 -2.167115 -0.138484 -0.035471 -0.035877 0.989079
1679941035.640000 -27.341848 -6.299093 -3.145737 -0.139519 -0.035554 -0.039135 0.988807
1679941035.707000 -27.383437 -6.200861 -2.151443 -0.139907 -0.035486 -0.040207 0.988711
1679941035.740000 -27.521315 -6.226282 -3.141566 -0.141718 -0.035054 -0.042157 0.988388
1679941035.875000 -28.293278 -6.110851 -2.516467 -0.150599 -0.032071 -0.049112 0.986853
1679941035.942000 -28.112240 -5.919890 -1.551708 -0.151847 -0.031939 -0.047371 0.986751
1679941036.040000 -28.320170 -5.826280 -0.578054 -0.153842 -0.031430 -0.044427 0.986596
1679941036.175000 -27.546904 -5.938895 -1.202055 -0.153895 -0.034664 -0.042631 0.986558
1679941036.442000 -28.297618 -5.770171 -0.563337 -0.148127 -0.053106 -0.024212 0.987245
